# time  ID  size  fromHost  toHost  TTL  isResponse
903600.0000 M753 1000000 cambridge-Host50 cambridge-Host4 n/a N 
904800.0000 M754 1000000 cambridge-Host34 cambridge-Host32 n/a N 
906000.0000 M755 1000000 cambridge-Host23 cambridge-Host1 n/a N 
907200.0000 M756 1000000 cambridge-Host7 cambridge-Host17 n/a N 
908400.0000 M757 1000000 cambridge-Host24 cambridge-Host11 n/a N 
909600.0000 M758 1000000 cambridge-Host13 cambridge-Host36 n/a N 
910800.0000 M759 1000000 cambridge-Host40 cambridge-Host45 n/a N 
912000.0000 M760 1000000 cambridge-Host24 cambridge-Host45 n/a N 
913200.0000 M761 1000000 cambridge-Host21 cambridge-Host17 n/a N 
914400.0000 M762 1000000 cambridge-Host45 cambridge-Host1 n/a N 
915600.0000 M763 1000000 cambridge-Host0 cambridge-Host42 n/a N 
916800.0000 M764 1000000 cambridge-Host1 cambridge-Host5 n/a N 
918000.0000 M765 1000000 cambridge-Host22 cambridge-Host14 n/a N 
919200.0000 M766 1000000 cambridge-Host27 cambridge-Host47 n/a N 
920400.0000 M767 1000000 cambridge-Host17 cambridge-Host35 n/a N 
921600.0000 M768 1000000 cambridge-Host32 cambridge-Host1 n/a N 
922800.0000 M769 1000000 cambridge-Host17 cambridge-Host42 n/a N 
924000.0000 M770 1000000 cambridge-Host4 cambridge-Host23 n/a N 
925200.0000 M771 1000000 cambridge-Host42 cambridge-Host50 n/a N 
926400.0000 M772 1000000 cambridge-Host16 cambridge-Host48 n/a N 
927600.0000 M773 1000000 cambridge-Host4 cambridge-Host47 n/a N 
928800.0000 M774 1000000 cambridge-Host35 cambridge-Host48 n/a N 
930000.0000 M775 1000000 cambridge-Host47 cambridge-Host51 n/a N 
931200.0000 M776 1000000 cambridge-Host38 cambridge-Host12 n/a N 
932400.0000 M777 1000000 cambridge-Host25 cambridge-Host18 n/a N 
933600.0000 M778 1000000 cambridge-Host13 cambridge-Host23 n/a N 
934800.0000 M779 1000000 cambridge-Host28 cambridge-Host38 n/a N 
936000.0000 M780 1000000 cambridge-Host16 cambridge-Host1 n/a N 
937200.0000 M781 1000000 cambridge-Host13 cambridge-Host51 n/a N 
938400.0000 M782 1000000 cambridge-Host2 cambridge-Host44 n/a N 
939600.0000 M783 1000000 cambridge-Host39 cambridge-Host13 n/a N 
940800.0000 M784 1000000 cambridge-Host14 cambridge-Host34 n/a N 
942000.0000 M785 1000000 cambridge-Host26 cambridge-Host4 n/a N 
943200.0000 M786 1000000 cambridge-Host24 cambridge-Host42 n/a N 
944400.0000 M787 1000000 cambridge-Host5 cambridge-Host40 n/a N 
945600.0000 M788 1000000 cambridge-Host2 cambridge-Host23 n/a N 
946800.0000 M789 1000000 cambridge-Host35 cambridge-Host45 n/a N 
948000.0000 M790 1000000 cambridge-Host4 cambridge-Host2 n/a N 
949200.0000 M791 1000000 cambridge-Host10 cambridge-Host34 n/a N 
950400.0000 M792 1000000 cambridge-Host17 cambridge-Host0 n/a N 
951600.0000 M793 1000000 cambridge-Host12 cambridge-Host34 n/a N 
952800.0000 M794 1000000 cambridge-Host13 cambridge-Host19 n/a N 
954000.0000 M795 1000000 cambridge-Host19 cambridge-Host34 n/a N 
955200.0000 M796 1000000 cambridge-Host17 cambridge-Host44 n/a N 
956400.0000 M797 1000000 cambridge-Host8 cambridge-Host31 n/a N 
957600.0000 M798 1000000 cambridge-Host39 cambridge-Host3 n/a N 
958800.0000 M799 1000000 cambridge-Host1 cambridge-Host35 n/a N 
960000.0000 M800 1000000 cambridge-Host43 cambridge-Host3 n/a N 
961200.0000 M801 1000000 cambridge-Host45 cambridge-Host43 n/a N 
962400.0000 M802 1000000 cambridge-Host17 cambridge-Host40 n/a N 
963600.0000 M803 1000000 cambridge-Host13 cambridge-Host39 n/a N 
964800.0000 M804 1000000 cambridge-Host32 cambridge-Host38 n/a N 
966000.0000 M805 1000000 cambridge-Host16 cambridge-Host21 n/a N 
967200.0000 M806 1000000 cambridge-Host28 cambridge-Host4 n/a N 
968400.0000 M807 1000000 cambridge-Host23 cambridge-Host48 n/a N 
969600.0000 M808 1000000 cambridge-Host42 cambridge-Host2 n/a N 
970800.0000 M809 1000000 cambridge-Host23 cambridge-Host13 n/a N 
972000.0000 M810 1000000 cambridge-Host50 cambridge-Host38 n/a N 
973200.0000 M811 1000000 cambridge-Host40 cambridge-Host37 n/a N 
974400.0000 M812 1000000 cambridge-Host45 cambridge-Host28 n/a N 
975600.0000 M813 1000000 cambridge-Host48 cambridge-Host23 n/a N 
976800.0000 M814 1000000 cambridge-Host24 cambridge-Host9 n/a N 
978000.0000 M815 1000000 cambridge-Host2 cambridge-Host10 n/a N 
979200.0000 M816 1000000 cambridge-Host28 cambridge-Host31 n/a N 
980400.0000 M817 1000000 cambridge-Host49 cambridge-Host14 n/a N 
981600.0000 M818 1000000 cambridge-Host9 cambridge-Host3 n/a N 
982800.0000 M819 1000000 cambridge-Host0 cambridge-Host31 n/a N 
984000.0000 M820 1000000 cambridge-Host43 cambridge-Host13 n/a N 
985200.0000 M821 1000000 cambridge-Host44 cambridge-Host18 n/a N 
986400.0000 M822 1000000 cambridge-Host4 cambridge-Host27 n/a N 
